text,label
جیهان لەبەردەم خۆپارێزیدا تۆش ڕێنماییەکانی خۆپارێزی کرونا جێبەجێ بکە,1
ڕاستەوخۆ کۆنگرەی ڕۆژنامەڤانیی لەبارەی نرخی گۆڕ هەڵکەندن گۆڕستانی نوێی دهۆک,1
ڕاستەوخۆ ڕاپۆرتێکی ڕووداو پێشمەرگەیەک نەشتەرگەریی ناکرێت,1
ئابووری پەرلەمان مووچە دەکاتە قەرز ئێران,1
کرونا بەحرێن سلێمانی تووشبوون زیادیکرد چاکبوونەوە,1
بەرنامەیەکی واشنتنەوە ڕێککەوتنی ئیتاڵیا تاڵیبان,1
بەغدا ئەردۆغان فرانسیس وتارێک پێشکەش پۆتین پارەی ئۆتۆمبێلەکەی دەبەخشێتە مەسیحییەکانی بەریتانیا روماڵ بڕیار نامیق,1
میدیای دهۆک هۆکاری بایکۆتی کۆمپانیاکانی پاککردنەوە ڕووندەکاتەوە,1
کۆنفرانسی ڕۆژنامەنووسیی پارێزگاری نەخۆشخانەی هیوا,1
یاری کەلانێ هێشتا هەندێک ناوچە باوە یارییە چەندین ساڵانە بەڕازیل ناوێکی جیاوازی ماتانێ هەڵماتێن کەلانێ مازولان تائێستا هەندێک ناوچەی چین یارییە باوە ژمارەیەک گەنجانی ئاوایی مڕگ ناوچەی مەریوان ڕۆژانە پێی سەرقاڵن یارییەکە مازولان دەبەن فۆتۆ ڕێبوار مەحموود پور,1
ئەوەی حاڵەتی درووستبوونی گرژی بەڕازیل بنکە سەرەکییەکانی نەبنە ئامانجی مووشەکەکانی تاران چین سعوودییە بەدوای بنکەی سەربازی یەدەگدا دەگەڕێت,1
دەمباش شاهۆ ئەمین زانیاریی نوێتان لەبارەی شاندی وڵاتی ئیتاڵیا سلێمانی پێدەڵێت,1
دوایین زانیاریی لەبارەی بودجە مووچەی وڵاتی سوریا دهۆک د ڕێبوار کەریم میوانی سنوور مەجیدە هەولێر وەڵام دەداتەوە,1
وێنە دیداری دهۆک لامەرکەزیەت بەڕێوەناچێت لایەنەکانی پرسی لامەرکەزی ڕوی میدیای کۆمەڵایەتی کارگێڕییەوە گفتوگۆی ناکرێت دەرەنجامی گفتوگۆکانیش دەکرێتە ڕاسپاردە فۆتۆ بڕیار نامیق,1
ئەنوەر تاهیر لامەرکەزی ڕێگری نادادپەروەری جیاوازی گەشەی پارێزگاکان ئەندامێکی پەرلەمانی پارێزگای هەولێر ڕایگەیاند بزوتنەوەی یەکێتی لەسەرەتای دروستبونیەوە داوای جێبەجێ کردنی لامەرکەزی کردوە ئێستاش فەرمی داوای لامەرکەزی کارگێری شارەوانی پارێزگا قەزا ناحییەکانی وڵاتی ئیتاڵیا کرد,1
تۆڕی پەیامنێرانی ئێن ئاڕ تی مووسڵ هەڵەبجە کەلارەوە نوێترین زانیارییەکان لەبارەی قەدەغەی هاتوچۆوە دەخەنەڕوو,1
بەهۆی کۆرۆناوە ئیتاڵیا داوای ملیۆن دینار قەرز,1
گفتۆگۆیەکی گەرم هەولێری پایتەختەوە ئایا مەترسی قەوارەی کەرکووک یاخود بەرنامەی ئەنجومەنی خەڵکە یەکشەممە 900ی شەو,1
پۆتین تاڵەبانی وەڵامی قوباد دایەوە,1
کۆشکی سپی ئیدارەی مەسعود دەیەوێت بەندیخانەی گوانتانامۆ دابخات,1
دۆناڵد ئەردۆغان ڤاکسینی کرونا قسە,1
بازاڕی سلێمانیدا هێزی ئەمنی بڵاوەیپێکراوە زانیاریی چوونی شاندی هەڵەبجە هەڵەبجە 90 خولەک,1
باڵیۆزی عێراق هەڤپەیڤینیدا ڕووداو پێویستە ئیمارات خاکی ئیمارات بچێتە دەرەوە باڵیۆزی بەریتانیا بەڕازیل دوایین کەسی بتوانی ئامۆژگاریی ئەمریکا بکەی سەبارەت ڕێزگرتن سنووری بەحرێن,1
ئەمشەو بایدن قسە,1
4 گیانیان لەدەستداوە بەریتانیا 25 ملیۆن یۆرۆی بەرەنگاربوونەوەی کرونا تەرخانکرد,1
55 توشبوی دیکەی کرونا ئێران گیانیان لەدەستدا 20ی سلێمانییە,1
کاردانەوە وڵاتی جیهانییەکان لەبارەی هێرشەکەی مووسڵ وڵاتی بەڕازیل ڕووبەڕووی هێرشی شێوەیە ببێتەوە کێن ئەوانەی لەپشت هێرشی هەولێرن مەبەستیان چییە بینەری دیبەیتێکی هەکار نهێلی,1
پزیشک پەرستاران ڕۆژهەڵاتی ئەمریکا کێشەی نەبوونی کەرەستەکانی خۆپارێزییان,1
گرووپەی مووشەکەکانی ئاراستەی مووسڵ کرد کێن کەی دامەزراون,1
دەست دروستکردنی نەخۆشخانەی 70 قەرەوێڵەیی کەرکووک کرونا ناکرێت,1
نانخواردن بەخێرایی کاریگەرییەکی خراپی دارایی یەکێک جیاوازییانەی لەنێوان تاکەکاندا کەسێکەوە کەسێکی دەگۆڕێت نانخواردنە خێرایی یاخود خاوی تائێستا وەڵامی پرسیارەت زانیوە کردارە کامیان تەندروستە کاریگەرییان جەستە چییە توێژینەوەیەکی ژاپۆنی وەڵامدەداتەوە,1
ئەنجوومەنی باڵای بەرەنگاربوونەوەی کرونا کۆبوونەوەدایە,1
نرخی نەوت بەرزبونەوەی بەخۆیەوە بینی نرخی نەوت بازاڕەکانی هەولێر بەرزبوەوە,1
خەڵکێکی شارەکانی خواروو ناوەڕاستی عێراقەوە سەردانی دهۆک ناکەن زانیارییەکانی پەیامنێری ڕووداو نێوەڕاست باشووری عێراقەوە هاتوونەتە وڵاتی سوریا وێنە هادی سەلیمی ڕووداو,1
چەندین بژاردە خرابوونە بەردەم نەوشیروان گونجاوترینی هەڵبژارد ئەوەی دۆخەکە ئاڵۆزتر ژمارەی کوژراوانی هێرشە ئاسمانییەکەی ئیمارات سووریا زیادیکرد,1
کەمپی دۆمیز بەغدا کەرەنتین ناکرێت,1
شاندێکی مووسڵ سەردانی هەرێم,1
سامان بەرزنجی 180 کەسی وڵاتی بەحرێن تووشی کرونا,1
نرخی ئاو لەبازاڕەکانی جیهان بەرز بووەوە,1
ڕاستەوخۆ پەیامنێرانی ئێن ئاڕ تی شارە جیاوازەکانی کەرکووک هەواڵ زانیارییەکانی باسدەکەن,1
گەیاندنی خزمەتگوزاری هاووڵاتییان مووسڵ تیمێکی فریاگوزاری پێکدەهێنریت,1
بەیانیتان 9ی ئادار ساڵیادی ڕاپەڕینی ڕانیە شەقڵاوە کفریە ڕاپەڕینی جەماوەری خەڵکی عێراق نەورۆزی 1991 شار شارۆچکەکانی وڵاتی ئیتاڵیا بەردەوامبوو,1
وەزیری هەولێر پێشوازی بڕیارێکی مستەفا نەوشیروان,1
کەشناسی مووسڵ ڕایدەگەیەنێت بومەبەرزەکەی ئەمشەوی دەفەری کۆیە قوڵای 8 کیلۆمەتر گوڕی 25 پلەی ڕێختەر کەشناسی هەڵەبجە بومەلەرزەکەی ئەمشە گوڕی 25 پلەی ڕێختەر,1
ڕاستەوخۆ نەوشیروان نەگەیشتە مۆنیۆمێنتی شەهیدان هەرێم,1
بکوژی ڕووداوەکەی دوێنێ شەوی گەڕەکی فەرمانبەرانی شاری هەڵەبجە دەستگیرکرا,1
تەرمی خێزانە کوردەکەی مووسڵ بەغدا دەنێژرێن سەربڕدران 90 خولەک,1
تووشبووی دیکەی ڤاکسینی کرونا هەڵەبجە گیانیان لەدەستدا,1
تووشبوونی ڕۆژانە 4 کەسی تێپەڕاند 12 کەسیش گیانیان لەدەستدا سوریا ژمارەی تووشبوون کرونا تادێت,1
هەنگاوەکانی جێبەجێکردنی یاسای چاکسازی کوێ گەیشتوون عەبدولحەکیم خەسرەو بەڕێوەبەری فەرمانگەی هەماهەنگی بەدواداچوون زانیاری گرنگ دەخاتەڕوو,1
شاسوار مەسرور باس هێرشە مووشەکییەکەی بەغدا ناکەن,1
دوایین لێدوانی نەوشیروان تاڵەبانی لەبارەی ئەنجامی لێکۆڵینەوەکان هێرشەکەی دهۆک,1
کەسێکی دیکەش گومانی تووشبوونیان کرونای ناکرێت,1
کەرکووک لەکاتی کارکردندا کرێکار بەتەزوی کارەبا گیانلەدەستدەدەن روماڵ بڕیار نامیق,1
پێشنیار ناکرێت هەردو مادەی ڕاگەیاندن یاسا بخرێتە پڕۆگرامی خوێندنەوە KNNC بخوێنەرەوە,1
داری وەفا پزیشک کارمەندانەی کرونا گیانیان لەدەستدا ڕێوڕەسمێکدا پارکی خانزادی هەڵەبجە ئامادەبوونی ژمارەیەک بەرپرسانی حکومی هەڵمەتێکی دار چاندن چاندنی داری وەفای ژینگەیی پزیشک کارمەندانی کۆچکرد ڤاکسینی کرونا بەڕێوەچوو فۆتۆ زەردەشت حەمێ,1
نرخی ئەمڕۆی دراوەکان بازاڕەکانی کەرکووک,1
شەپۆلێکی باران تەرزە ڕو وڵاتی بەریتانیا سەنتەری پارێزگاکانی بەغدا کەرکووک هەرێم قەزاو ناحییە سنوریی شاخاوییەکان تەرزە دەبارێت زانیاری شەپۆلە بخوێنەوە کەشناسی سبەینێوە شەپۆلێکی تەرزە بەفر دەستپێدەکات,1
ڕاستەوخۆ پۆتین فرانسیس هەولێرەوە دەچێتە موسڵ,1
گوتەبێژی بەڕێوەبەرایەتیی گشتیی دارستان پاوانی وڵاتی ئیمارات فراکسیۆن بڕینەوەی دار دەستگیری دەکەین تەلەفۆنێک ئازادی ناکەن,1
پەرلەمانی ئاسایش دەقی دانپێدانانی گیراوانی بادینان بڵاو کردەوە,1
پەیامنێری NRT واشنتۆنەوە باس کاردانەوەکانی کوردستان هێرشەکان باڵیۆزخانەکەی مووسڵ,1
دوایین زانیاریی قەدەغەی هاتوچۆ هاتنی پارەی گەنمی جوتیارانی هەولێر بەغداوه,1
ڕاستەوخۆ ڕێکار ڕووبەڕووبوونەوەی ڤاکسینی کرونا هەرێم,1
بۆریس جۆنسن 5 جارێک ژمارەی تووشبووان ئەوەندە بەرز دەبێتەوە سەرۆک وەزیرانی ئیتاڵیا هۆشداری ڕێژەی بڵاوبوونەوەی کرونا وڵاتەکەی نادات,1
شەهیان تەحسین چەندین بەرنامەم کێشەی زەوییەکانی 8ی حەسارۆک نەکردووە دەبم وەزیری نوێی کەرکووک دەپرسێت پلانت چییە 8ی حەسارۆک,1
کۆمێنت بنووسە کۆمێنتەکان شاشەی ئێن ئاڕ تی دەخوێندرێتەوە تۆی هاوڵاتی پێت باشە موچەی فەرمانبەرانی سلێمانی بخرێتە هەولێر بەرنامەی ڕای کاتژمێر 505 خولەک,1
فراکسیۆنی بەحرێن دانیشتنەکانی دەستپێدەکاتەوە یاسای هەڵبژاردنەکان تاووتوێ,1
فراکسیۆنی میدیای نرخی ئاڵتون کەمنەکراوەتەوە,1
سەرۆکی هاتوچۆی هەرێم دەپرسێت خولەک زووتر گەیشتن دەهێنێت منداڵەکانتی بکەیتە قوربانی وێنە ڕووداوێکی هاتوچۆ دهۆک قوربانی لێکەوتەوە,1
ژمارەی تووشبوانی کرونا ڕووسیا بەرزبووەتەوە,1
357 کچ سنووری هەرێم بڕیاری باڵاپۆشییان دابوو یەکگرتوو خەڵاتکران تاجی زێڕینیان خرایە وێنە زانیاریی ببینە وێنە عەبدوڵڵا ئیبراهیم,1
جۆبایدن بەڕێوەبەری هەڵبژێردراوی بەحرێن کاندیدی ژمارەیەک پۆستە باڵاکانی ئیدارەکەی دیاری کرد بخوێنەرەوە,1
توشبوانی کرونا کەرکووک نەگەیشتە نزیکەی 25000 24 کاتژمێری ڕابردودا 500 توشبوی کرونا سلێمانی تۆمارکراوە حکومەتی میدیای هەولێر ڕایگەیاند 24 کاتژمێردا 523 توشبووی کرونا تۆمارکراون ڕاگەیەنراوی فراکسیۆنی میدیای کەرکووک 24 کاتژمێری ڕابردوودا 17 توشبووی کرونا گیانیانلەدەستداوە 282 کەسیش چاکبونەتەوە ژمارەی توشبووانی کرونا کەرکووک 24 974 کەسە 903 گیانیانلەدەستداوە 14 885 چاکبونەتەوە,1
ڕاستەوخۆ بەگوتاری مەلا بەختیار فێستیڤاڵی گەلاوێژ دهۆک دەستیپێکرد,1
کرونا هەولێر 68 توشبوی تێپەڕاند ئامارەکانی میدیای هەولێر توشبوانی کرونا گەیشتوەتە 68044 تائێستا 39661 کرونا چاکبونەتەوە 2289 توشبوی ڤایرۆسەکە گیانیان لەدەستداوە,1
لیژنەی هەماهەنگی ڕێکخراوەکانی لاوان وڵاتی بەحرێن بەداخەوە بوونی هۆکاری ئابوری ئابووری هەستی نیشتمانی لاوان لاوازی سەیر ناکرێت 2020 15 لاو هەرێمیان بەجێهێشتووە بەکارهێنانی ماددەی هۆشبەریش 30 زیادیکردووە,1
